DateTime,Junction,Traffic_Volume,Temperature,Humidity,Rainfall_mm,Holiday_Event,Hour,DayOfWeek,Month,Is_Weekend,traffic_level
2022-07-29 20:00:00,Park Street,154,13.7,67.9,0.0,0,20,4,7,0,Low
2022-07-29 21:00:00,Howrah Bridge,176,15.4,67.6,0.0,0,21,4,7,0,Low
2022-07-29 22:00:00,Salt Lake,126,16.7,63.0,0.0,0,22,4,7,0,Low
2022-07-29 23:00:00,Salt Lake,195,16.4,62.6,5.0,0,23,4,7,0,Medium
2022-07-30 00:00:00,Howrah Bridge,221,13.9,63.5,0.5,0,0,5,7,1,High
2022-07-30 01:00:00,Howrah Bridge,175,17.7,64.9,0.0,0,1,5,7,1,Low
2022-07-30 02:00:00,Howrah Bridge,234,15.5,66.5,0.0,0,2,5,7,1,High
2022-07-30 03:00:00,New Town,201,16.8,58.8,0.2,0,3,5,7,1,Medium
2022-07-30 04:00:00,Howrah Bridge,187,18.3,66.6,0.0,0,4,5,7,1,Medium
2022-07-30 05:00:00,Park Street,213,17.5,61.7,0.0,0,5,5,7,1,Medium
2022-07-30 06:00:00,New Town,242,17.5,63.3,0.0,0,6,5,7,1,High
2022-07-30 07:00:00,New Town,202,15.7,66.9,0.0,0,7,5,7,1,Medium
2022-07-30 08:00:00,Howrah Bridge,202,16.9,63.7,0.5,0,8,5,7,1,Medium
2022-07-30 09:00:00,Park Street,218,15.7,64.6,0.5,0,9,5,7,1,Medium
2022-07-30 10:00:00,New Town,196,12.9,58.1,0.0,0,10,5,7,1,Medium
2022-07-30 11:00:00,Salt Lake,195,15.9,67.5,0.0,0,11,5,7,1,Medium
2022-07-30 12:00:00,New Town,176,15.8,63.5,0.0,0,12,5,7,1,Low
2022-07-30 13:00:00,Howrah Bridge,167,16.5,60.6,0.0,0,13,5,7,1,Low
2022-07-30 14:00:00,Park Street,137,15.0,65.5,0.0,0,14,5,7,1,Low
2022-07-30 15:00:00,Howrah Bridge,140,13.8,72.9,0.0,0,15,5,7,1,Low
2022-07-30 16:00:00,Salt Lake,109,16.6,54.2,2.0,0,16,5,7,1,Low
2022-07-30 17:00:00,Salt Lake,148,12.7,56.0,0.0,0,17,5,7,1,Low
2022-07-30 18:00:00,Salt Lake,108,18.2,73.4,0.0,0,18,5,7,1,Low
2022-07-30 19:00:00,Howrah Bridge,145,14.8,62.1,0.0,0,19,5,7,1,Low
2022-07-30 20:00:00,New Town,123,15.8,61.0,0.0,0,20,5,7,1,Low
2022-07-30 21:00:00,Howrah Bridge,139,16.4,59.4,0.0,0,21,5,7,1,Low
2022-07-30 22:00:00,Park Street,136,16.5,66.0,0.0,0,22,5,7,1,Low
2022-07-30 23:00:00,New Town,137,12.5,73.1,0.0,0,23,5,7,1,Low
2022-07-31 00:00:00,Salt Lake,142,16.8,56.7,0.0,0,0,6,7,1,Low
2022-07-31 01:00:00,Howrah Bridge,168,15.7,59.5,0.0,0,1,6,7,1,Low
2022-07-31 02:00:00,Salt Lake,195,13.9,58.2,0.0,0,2,6,7,1,Medium
2022-07-31 03:00:00,Salt Lake,216,13.6,63.7,0.0,0,3,6,7,1,Medium
2022-07-31 04:00:00,Park Street,240,14.5,66.1,0.0,0,4,6,7,1,High
2022-07-31 05:00:00,New Town,216,12.5,68.1,0.0,0,5,6,7,1,Medium
2022-07-31 06:00:00,Park Street,209,18.6,63.8,0.0,0,6,6,7,1,Medium
2022-07-31 07:00:00,Park Street,196,18.1,72.6,0.0,0,7,6,7,1,Medium
2022-07-31 08:00:00,Park Street,229,16.0,57.1,0.0,0,8,6,7,1,High
2022-07-31 09:00:00,Salt Lake,240,14.7,55.8,0.0,0,9,6,7,1,High
2022-07-31 10:00:00,Park Street,227,14.7,67.3,0.0,0,10,6,7,1,High
2022-07-31 11:00:00,Park Street,204,16.7,60.6,0.0,0,11,6,7,1,Medium
2022-07-31 12:00:00,New Town,189,18.7,53.1,0.0,0,12,6,7,1,Medium
2022-07-31 13:00:00,New Town,198,14.0,58.4,0.0,0,13,6,7,1,Medium
2022-07-31 14:00:00,Park Street,158,12.9,61.3,5.0,0,14,6,7,1,Low
2022-07-31 15:00:00,New Town,154,18.2,56.8,0.0,0,15,6,7,1,Low
2022-07-31 16:00:00,New Town,127,11.6,54.9,0.5,0,16,6,7,1,Low
2022-07-31 17:00:00,Park Street,101,13.1,59.0,0.0,0,17,6,7,1,Low
2022-07-31 18:00:00,Salt Lake,113,14.6,54.7,0.0,0,18,6,7,1,Low
2022-07-31 19:00:00,Park Street,128,12.0,63.2,5.0,0,19,6,7,1,Low
2022-07-31 20:00:00,New Town,134,17.4,50.3,0.5,0,20,6,7,1,Low
2022-07-31 21:00:00,Salt Lake,180,16.9,60.5,0.0,0,21,6,7,1,Medium
2022-07-31 22:00:00,Howrah Bridge,153,14.0,62.6,0.0,0,22,6,7,1,Low
2022-07-31 23:00:00,Salt Lake,187,17.7,59.5,0.0,0,23,6,7,1,Medium
2022-08-01 00:00:00,New Town,191,17.9,58.1,0.5,0,0,0,8,0,Medium
2022-08-01 01:00:00,Salt Lake,207,14.8,45.8,0.0,0,1,0,8,0,Medium
2022-08-01 02:00:00,Park Street,198,14.1,49.2,0.0,0,2,0,8,0,Medium
2022-08-01 03:00:00,Howrah Bridge,221,19.5,51.0,0.0,0,3,0,8,0,High
2022-08-01 04:00:00,Howrah Bridge,254,16.4,56.2,0.0,0,4,0,8,0,High
2022-08-01 05:00:00,Howrah Bridge,248,15.5,53.8,0.2,0,5,0,8,0,High
2022-08-01 06:00:00,New Town,269,17.7,63.4,0.2,0,6,0,8,0,High
2022-08-01 07:00:00,New Town,252,15.6,48.7,0.0,0,7,0,8,0,High
2022-08-01 08:00:00,Howrah Bridge,236,14.0,45.7,0.0,0,8,0,8,0,High
2022-08-01 09:00:00,Salt Lake,278,15.1,61.6,0.5,0,9,0,8,0,High
2022-08-01 10:00:00,Howrah Bridge,223,17.1,45.5,0.0,0,10,0,8,0,High
2022-08-01 11:00:00,Salt Lake,236,11.0,56.1,0.0,0,11,0,8,0,High
2022-08-01 12:00:00,Salt Lake,192,14.4,47.8,0.0,0,12,0,8,0,Medium
2022-08-01 13:00:00,New Town,201,17.8,42.3,0.0,0,13,0,8,0,Medium
2022-08-01 14:00:00,Salt Lake,194,14.0,50.8,10.0,0,14,0,8,0,Medium
2022-08-01 15:00:00,Howrah Bridge,169,18.1,57.2,0.0,0,15,0,8,0,Low
2022-08-01 16:00:00,New Town,110,17.8,46.6,0.0,0,16,0,8,0,Low
2022-08-01 17:00:00,Park Street,152,14.9,55.6,0.2,0,17,0,8,0,Low
2022-08-01 18:00:00,Park Street,175,13.9,56.5,0.0,0,18,0,8,0,Low
2022-08-01 19:00:00,New Town,162,14.4,46.3,0.0,0,19,0,8,0,Low
2022-08-01 20:00:00,Howrah Bridge,166,20.3,51.5,0.5,0,20,0,8,0,Low
2022-08-01 21:00:00,Park Street,130,18.7,60.6,0.0,0,21,0,8,0,Low
2022-08-01 22:00:00,Park Street,161,15.2,55.9,0.0,0,22,0,8,0,Low
2022-08-01 23:00:00,Salt Lake,195,13.8,51.4,0.0,0,23,0,8,0,Medium
2022-08-02 00:00:00,Salt Lake,232,15.1,54.8,0.0,0,0,1,8,0,High
2022-08-02 01:00:00,Howrah Bridge,261,15.3,49.3,0.5,0,1,1,8,0,High
2022-08-02 02:00:00,New Town,246,12.4,58.2,0.0,0,2,1,8,0,High
2022-08-02 03:00:00,Howrah Bridge,267,15.0,58.2,0.2,0,3,1,8,0,High
2022-08-02 04:00:00,New Town,267,17.5,53.3,0.0,0,4,1,8,0,High
2022-08-02 05:00:00,Park Street,252,11.2,53.8,2.0,0,5,1,8,0,High
2022-08-02 06:00:00,Salt Lake,228,16.5,47.7,0.0,0,6,1,8,0,High
2022-08-02 07:00:00,Howrah Bridge,280,17.6,45.9,0.0,0,7,1,8,0,High
2022-08-02 08:00:00,Howrah Bridge,270,13.7,50.8,2.0,0,8,1,8,0,High
2022-08-02 09:00:00,New Town,246,18.2,52.2,0.0,0,9,1,8,0,High
2022-08-02 10:00:00,New Town,216,13.5,58.0,0.0,0,10,1,8,0,Medium
2022-08-02 11:00:00,Howrah Bridge,249,15.7,57.3,10.0,0,11,1,8,0,High
2022-08-02 12:00:00,New Town,218,14.2,53.6,5.0,0,12,1,8,0,Medium
2022-08-02 13:00:00,Howrah Bridge,222,14.2,58.6,0.2,0,13,1,8,0,High
2022-08-02 14:00:00,Howrah Bridge,236,13.6,48.0,0.0,0,14,1,8,0,High
2022-08-02 15:00:00,Howrah Bridge,145,16.2,58.1,0.0,0,15,1,8,0,Low
2022-08-02 16:00:00,Park Street,166,16.5,48.7,0.0,0,16,1,8,0,Low
2022-08-02 17:00:00,New Town,171,14.7,58.9,0.0,0,17,1,8,0,Low
2022-08-02 18:00:00,Salt Lake,203,12.1,52.6,0.0,0,18,1,8,0,Medium
2022-08-02 19:00:00,Salt Lake,142,15.6,42.7,0.0,0,19,1,8,0,Low
2022-08-02 20:00:00,New Town,219,15.7,56.3,0.0,0,20,1,8,0,Medium
2022-08-02 21:00:00,Howrah Bridge,191,14.4,56.7,0.0,0,21,1,8,0,Medium
2022-08-02 22:00:00,Salt Lake,197,18.6,50.4,0.0,0,22,1,8,0,Medium
2022-08-02 23:00:00,Salt Lake,207,11.7,50.8,0.0,0,23,1,8,0,Medium
2022-08-03 00:00:00,New Town,221,10.3,51.9,0.5,0,0,2,8,0,High
2022-08-03 01:00:00,Salt Lake,263,13.2,43.1,0.0,0,1,2,8,0,High
2022-08-03 02:00:00,Howrah Bridge,233,16.1,40.9,0.0,0,2,2,8,0,High
2022-08-03 03:00:00,New Town,272,12.6,59.2,0.0,0,3,2,8,0,High
2022-08-03 04:00:00,Howrah Bridge,265,12.7,48.6,0.0,0,4,2,8,0,High
2022-08-03 05:00:00,Salt Lake,262,16.6,62.0,0.0,0,5,2,8,0,High
2022-08-03 06:00:00,Salt Lake,331,15.6,59.5,0.0,0,6,2,8,0,High
2022-08-03 07:00:00,Howrah Bridge,286,15.4,60.5,0.0,0,7,2,8,0,High
2022-08-03 08:00:00,Park Street,285,16.3,49.4,2.0,0,8,2,8,0,High
2022-08-03 09:00:00,Salt Lake,287,13.8,44.6,0.0,0,9,2,8,0,High
2022-08-03 10:00:00,Park Street,226,13.9,47.2,0.0,0,10,2,8,0,High
2022-08-03 11:00:00,Salt Lake,277,16.3,50.4,0.0,0,11,2,8,0,High
2022-08-03 12:00:00,Park Street,179,12.0,40.8,0.2,0,12,2,8,0,Medium
2022-08-03 13:00:00,Park Street,201,10.4,50.3,0.0,0,13,2,8,0,Medium
2022-08-03 14:00:00,Park Street,195,13.8,51.7,0.5,0,14,2,8,0,Medium
2022-08-03 15:00:00,Howrah Bridge,206,16.6,46.2,0.2,0,15,2,8,0,Medium
2022-08-03 16:00:00,Park Street,190,15.2,47.5,0.0,0,16,2,8,0,Medium
2022-08-03 17:00:00,Park Street,178,16.4,51.6,0.0,0,17,2,8,0,Medium
2022-08-03 18:00:00,Park Street,179,10.7,54.5,0.0,0,18,2,8,0,Medium
2022-08-03 19:00:00,Salt Lake,161,15.3,48.2,0.0,0,19,2,8,0,Low
2022-08-03 20:00:00,Park Street,156,16.0,54.1,0.0,0,20,2,8,0,Low
2022-08-03 21:00:00,Salt Lake,208,12.0,53.4,0.2,0,21,2,8,0,Medium
2022-08-03 22:00:00,Park Street,218,16.4,52.9,0.0,0,22,2,8,0,Medium
2022-08-03 23:00:00,Park Street,248,14.5,49.4,0.0,0,23,2,8,0,High
2022-08-04 00:00:00,Howrah Bridge,197,20.7,46.0,0.0,0,0,3,8,0,Medium
2022-08-04 01:00:00,Salt Lake,240,10.2,61.2,0.0,0,1,3,8,0,High
2022-08-04 02:00:00,Park Street,232,17.3,55.8,0.2,0,2,3,8,0,High
2022-08-04 03:00:00,Salt Lake,272,13.8,57.7,0.0,0,3,3,8,0,High
2022-08-04 04:00:00,Salt Lake,277,11.3,52.3,0.0,0,4,3,8,0,High
2022-08-04 05:00:00,New Town,266,13.5,51.9,0.0,0,5,3,8,0,High
2022-08-04 06:00:00,Howrah Bridge,256,15.1,55.1,0.2,0,6,3,8,0,High
2022-08-04 07:00:00,Howrah Bridge,281,16.6,43.5,0.0,0,7,3,8,0,High
2022-08-04 08:00:00,Howrah Bridge,269,18.0,47.1,0.0,0,8,3,8,0,High
2022-08-04 09:00:00,New Town,235,17.4,48.7,2.0,0,9,3,8,0,High
2022-08-04 10:00:00,New Town,211,12.6,50.4,0.2,0,10,3,8,0,Medium
2022-08-04 11:00:00,Howrah Bridge,220,16.8,48.3,0.0,0,11,3,8,0,Medium
2022-08-04 12:00:00,New Town,243,15.3,54.3,0.0,0,12,3,8,0,High
2022-08-04 13:00:00,New Town,223,13.2,53.1,5.0,0,13,3,8,0,High
2022-08-04 14:00:00,New Town,166,14.1,59.6,0.2,0,14,3,8,0,Low
2022-08-04 15:00:00,Howrah Bridge,154,13.1,65.0,0.0,0,15,3,8,0,Low
2022-08-04 16:00:00,Howrah Bridge,195,14.6,46.4,0.0,0,16,3,8,0,Medium
2022-08-04 17:00:00,Howrah Bridge,142,13.1,53.4,0.0,0,17,3,8,0,Low
2022-08-04 18:00:00,New Town,173,12.5,53.4,0.0,0,18,3,8,0,Low
2022-08-04 19:00:00,Howrah Bridge,152,15.5,52.6,0.0,0,19,3,8,0,Low
2022-08-04 20:00:00,New Town,202,15.8,47.3,0.0,0,20,3,8,0,Medium
2022-08-04 21:00:00,Park Street,162,14.2,48.1,0.2,0,21,3,8,0,Low
2022-08-04 22:00:00,New Town,211,17.3,53.9,0.0,0,22,3,8,0,Medium
2022-08-04 23:00:00,Salt Lake,204,14.0,48.0,0.2,0,23,3,8,0,Medium
2022-08-05 00:00:00,Howrah Bridge,192,13.8,53.5,0.0,0,0,4,8,0,Medium
2022-08-05 01:00:00,Howrah Bridge,161,15.7,51.4,0.0,0,1,4,8,0,Low
2022-08-05 02:00:00,Salt Lake,168,14.1,53.4,0.0,0,2,4,8,0,Low
2022-08-05 03:00:00,New Town,218,14.6,47.9,0.0,0,3,4,8,0,Medium
2022-08-05 04:00:00,Park Street,235,9.4,53.5,0.0,0,4,4,8,0,High
2022-08-05 05:00:00,Salt Lake,213,14.4,48.3,0.0,0,5,4,8,0,Medium
2022-08-05 06:00:00,Salt Lake,215,10.7,53.5,0.2,0,6,4,8,0,Medium
2022-08-05 07:00:00,New Town,247,12.0,59.4,0.0,0,7,4,8,0,High
2022-08-05 08:00:00,Howrah Bridge,242,11.7,54.0,0.2,0,8,4,8,0,High
2022-08-05 09:00:00,New Town,220,12.3,54.3,0.2,0,9,4,8,0,Medium
2022-08-05 10:00:00,Salt Lake,228,13.3,56.8,0.5,0,10,4,8,0,High
2022-08-05 11:00:00,Salt Lake,176,13.4,45.7,0.0,0,11,4,8,0,Low
2022-08-05 12:00:00,Howrah Bridge,180,15.7,61.3,10.0,0,12,4,8,0,Medium
2022-08-05 13:00:00,Howrah Bridge,207,14.8,47.4,0.0,0,13,4,8,0,Medium
2022-08-05 14:00:00,Howrah Bridge,163,10.6,57.1,0.2,0,14,4,8,0,Low
2022-08-05 15:00:00,New Town,154,14.6,56.4,0.0,0,15,4,8,0,Low
2022-08-05 16:00:00,Howrah Bridge,190,15.0,48.2,0.0,0,16,4,8,0,Medium
2022-08-05 17:00:00,Salt Lake,111,13.7,57.7,10.0,0,17,4,8,0,Low
2022-08-05 18:00:00,Salt Lake,153,14.3,55.2,0.0,0,18,4,8,0,Low
2022-08-05 19:00:00,Park Street,172,14.8,62.1,0.0,0,19,4,8,0,Low
2022-08-05 20:00:00,New Town,137,15.9,53.6,0.0,0,20,4,8,0,Low
2022-08-05 21:00:00,Park Street,169,11.3,52.1,0.0,0,21,4,8,0,Low
2022-08-05 22:00:00,Salt Lake,142,13.9,50.1,0.2,0,22,4,8,0,Low
2022-08-05 23:00:00,Park Street,160,17.4,44.0,0.0,0,23,4,8,0,Low
2022-08-06 00:00:00,Salt Lake,178,17.1,51.1,0.5,0,0,5,8,1,Medium
2022-08-06 01:00:00,Park Street,200,16.0,51.3,0.0,0,1,5,8,1,Medium
2022-08-06 02:00:00,Howrah Bridge,218,15.3,54.0,0.0,0,2,5,8,1,Medium
2022-08-06 03:00:00,Park Street,238,17.6,45.6,0.0,0,3,5,8,1,High
2022-08-06 04:00:00,Howrah Bridge,213,18.1,51.5,0.0,0,4,5,8,1,Medium
2022-08-06 05:00:00,Howrah Bridge,243,14.0,55.6,2.0,0,5,5,8,1,High
2022-08-06 06:00:00,New Town,214,12.3,56.1,0.2,0,6,5,8,1,Medium
2022-08-06 07:00:00,Howrah Bridge,237,13.7,43.4,0.0,0,7,5,8,1,High
2022-08-06 08:00:00,Howrah Bridge,218,20.5,56.2,0.0,0,8,5,8,1,Medium
2022-08-06 09:00:00,Park Street,215,11.1,51.4,0.0,0,9,5,8,1,Medium
2022-08-06 10:00:00,Salt Lake,204,13.3,51.8,0.0,0,10,5,8,1,Medium
2022-08-06 11:00:00,New Town,152,11.4,40.9,0.2,0,11,5,8,1,Low
2022-08-06 12:00:00,Howrah Bridge,148,14.5,60.1,0.2,0,12,5,8,1,Low
2022-08-06 13:00:00,New Town,160,11.9,53.6,0.0,0,13,5,8,1,Low
2022-08-06 14:00:00,Park Street,112,14.0,45.0,0.5,0,14,5,8,1,Low
2022-08-06 15:00:00,Howrah Bridge,152,10.4,54.6,0.0,0,15,5,8,1,Low
2022-08-06 16:00:00,Park Street,145,15.5,54.4,0.0,0,16,5,8,1,Low
2022-08-06 17:00:00,New Town,129,16.7,58.8,0.2,0,17,5,8,1,Low
2022-08-06 18:00:00,Park Street,98,13.5,51.1,0.0,0,18,5,8,1,Low
2022-08-06 19:00:00,New Town,150,14.0,52.7,0.0,0,19,5,8,1,Low
2022-08-06 20:00:00,Park Street,168,13.9,49.5,0.0,0,20,5,8,1,Low
2022-08-06 21:00:00,New Town,138,14.6,55.7,0.0,0,21,5,8,1,Low
2022-08-06 22:00:00,Salt Lake,156,14.2,48.8,0.0,0,22,5,8,1,Low
2022-08-06 23:00:00,Park Street,162,15.8,48.2,0.0,0,23,5,8,1,Low
2022-08-07 00:00:00,Park Street,187,16.6,52.3,0.0,0,0,6,8,1,Medium
2022-08-07 01:00:00,Salt Lake,187,12.5,46.6,0.0,0,1,6,8,1,Medium
2022-08-07 02:00:00,Salt Lake,201,13.5,60.7,0.0,0,2,6,8,1,Medium
2022-08-07 03:00:00,Park Street,230,15.9,62.3,0.0,0,3,6,8,1,High
2022-08-07 04:00:00,Salt Lake,267,11.3,50.4,0.0,0,4,6,8,1,High
2022-08-07 05:00:00,Howrah Bridge,197,10.2,45.7,0.5,0,5,6,8,1,Medium
2022-08-07 06:00:00,New Town,224,14.6,54.4,0.5,0,6,6,8,1,High
2022-08-07 07:00:00,New Town,201,15.1,50.3,0.0,0,7,6,8,1,Medium
2022-08-07 08:00:00,New Town,252,12.7,58.6,0.5,0,8,6,8,1,High
2022-08-07 09:00:00,Howrah Bridge,200,13.0,48.7,0.0,0,9,6,8,1,Medium
2022-08-07 10:00:00,Salt Lake,173,12.6,55.4,0.0,0,10,6,8,1,Low
2022-08-07 11:00:00,Salt Lake,202,12.4,53.2,0.0,0,11,6,8,1,Medium
2022-08-07 12:00:00,Park Street,211,15.5,49.3,0.0,0,12,6,8,1,Medium
2022-08-07 13:00:00,Salt Lake,177,11.8,53.9,0.0,0,13,6,8,1,Low
2022-08-07 14:00:00,Park Street,156,13.6,57.1,0.0,0,14,6,8,1,Low
2022-08-07 15:00:00,Howrah Bridge,149,12.3,53.1,0.0,0,15,6,8,1,Low
2022-08-07 16:00:00,New Town,162,11.2,53.2,0.0,0,16,6,8,1,Low
2022-08-07 17:00:00,New Town,111,15.9,48.3,0.0,0,17,6,8,1,Low
2022-08-07 18:00:00,New Town,124,13.1,58.4,0.0,0,18,6,8,1,Low
2022-08-07 19:00:00,Salt Lake,119,14.5,57.9,0.0,0,19,6,8,1,Low
2022-08-07 20:00:00,Park Street,110,11.1,50.6,0.0,0,20,6,8,1,Low
2022-08-07 21:00:00,Park Street,135,12.6,52.1,0.0,0,21,6,8,1,Low
2022-08-07 22:00:00,Howrah Bridge,174,15.6,59.8,0.5,0,22,6,8,1,Low
2022-08-07 23:00:00,Salt Lake,175,19.3,47.0,0.0,0,23,6,8,1,Low
2022-08-08 00:00:00,Howrah Bridge,213,10.0,55.7,0.0,0,0,0,8,0,Medium
2022-08-08 01:00:00,Park Street,216,13.6,49.9,0.0,0,1,0,8,0,Medium
2022-08-08 02:00:00,Park Street,235,14.8,61.6,0.2,0,2,0,8,0,High
2022-08-08 03:00:00,New Town,219,12.8,53.0,0.0,0,3,0,8,0,Medium
2022-08-08 04:00:00,Salt Lake,237,15.7,59.0,0.0,0,4,0,8,0,High
2022-08-08 05:00:00,Park Street,252,12.3,48.9,0.0,0,5,0,8,0,High
2022-08-08 06:00:00,New Town,256,14.3,46.4,0.0,0,6,0,8,0,High
2022-08-08 07:00:00,Salt Lake,255,12.9,51.5,0.0,0,7,0,8,0,High
2022-08-08 08:00:00,Howrah Bridge,241,16.4,54.0,0.0,0,8,0,8,0,High
2022-08-08 09:00:00,Salt Lake,228,12.6,50.1,0.0,0,9,0,8,0,High
2022-08-08 10:00:00,Salt Lake,288,13.3,56.5,0.0,0,10,0,8,0,High
2022-08-08 11:00:00,Park Street,231,15.9,51.6,0.0,0,11,0,8,0,High
2022-08-08 12:00:00,Park Street,208,11.9,42.3,0.2,0,12,0,8,0,Medium
2022-08-08 13:00:00,Salt Lake,182,14.1,55.4,0.0,0,13,0,8,0,Medium
2022-08-08 14:00:00,Park Street,166,10.3,48.3,5.0,0,14,0,8,0,Low
2022-08-08 15:00:00,Park Street,162,11.8,50.9,5.0,0,15,0,8,0,Low
2022-08-08 16:00:00,Park Street,163,14.7,60.4,0.2,0,16,0,8,0,Low
2022-08-08 17:00:00,New Town,114,12.0,61.5,5.0,0,17,0,8,0,Low
2022-08-08 18:00:00,New Town,119,12.9,49.8,0.0,0,18,0,8,0,Low
2022-08-08 19:00:00,Salt Lake,139,15.0,55.6,0.2,0,19,0,8,0,Low
2022-08-08 20:00:00,Park Street,161,12.8,49.9,0.0,0,20,0,8,0,Low
2022-08-08 21:00:00,New Town,160,15.6,51.2,0.2,0,21,0,8,0,Low
2022-08-08 22:00:00,Salt Lake,205,14.4,49.7,0.0,0,22,0,8,0,Medium
2022-08-08 23:00:00,Park Street,157,14.9,44.1,0.0,0,23,0,8,0,Low
2022-08-09 00:00:00,Howrah Bridge,208,16.3,53.2,5.0,0,0,1,8,0,Medium
2022-08-09 01:00:00,Park Street,267,14.5,54.1,0.0,0,1,1,8,0,High
2022-08-09 02:00:00,Park Street,251,16.9,49.3,0.2,0,2,1,8,0,High
2022-08-09 03:00:00,New Town,277,15.7,58.1,0.0,0,3,1,8,0,High
2022-08-09 04:00:00,Salt Lake,308,12.8,50.5,0.0,0,4,1,8,0,High
2022-08-09 05:00:00,Salt Lake,258,16.4,49.5,0.0,0,5,1,8,0,High
2022-08-09 06:00:00,New Town,271,14.4,55.3,0.0,0,6,1,8,0,High
2022-08-09 07:00:00,Park Street,266,13.1,45.0,2.0,0,7,1,8,0,High
2022-08-09 08:00:00,Howrah Bridge,228,14.4,57.2,5.0,0,8,1,8,0,High
2022-08-09 09:00:00,Park Street,253,16.1,50.7,0.2,0,9,1,8,0,High
2022-08-09 10:00:00,Park Street,266,14.8,57.6,0.5,0,10,1,8,0,High
2022-08-09 11:00:00,Howrah Bridge,247,17.5,59.1,0.0,0,11,1,8,0,High
2022-08-09 12:00:00,New Town,236,16.0,55.9,0.0,0,12,1,8,0,High
2022-08-09 13:00:00,Salt Lake,203,14.9,48.6,0.0,0,13,1,8,0,Medium
2022-08-09 14:00:00,New Town,185,11.8,46.4,0.0,0,14,1,8,0,Medium
2022-08-09 15:00:00,New Town,213,13.5,45.5,0.0,0,15,1,8,0,Medium
2022-08-09 16:00:00,Park Street,170,14.0,58.2,0.0,0,16,1,8,0,Low
2022-08-09 17:00:00,Salt Lake,181,15.2,52.0,0.0,0,17,1,8,0,Medium
2022-08-09 18:00:00,Salt Lake,177,15.1,49.7,0.0,0,18,1,8,0,Low
2022-08-09 19:00:00,New Town,204,14.2,52.0,0.0,0,19,1,8,0,Medium
2022-08-09 20:00:00,Howrah Bridge,200,14.1,58.1,0.0,0,20,1,8,0,Medium
2022-08-09 21:00:00,New Town,162,15.3,56.6,0.2,0,21,1,8,0,Low
2022-08-09 22:00:00,Howrah Bridge,175,12.1,54.9,0.0,0,22,1,8,0,Low
2022-08-09 23:00:00,Salt Lake,222,17.2,55.9,0.0,0,23,1,8,0,High
2022-08-10 00:00:00,New Town,228,9.6,53.6,0.2,0,0,2,8,0,High
2022-08-10 01:00:00,Park Street,233,16.6,54.2,0.0,0,1,2,8,0,High
2022-08-10 02:00:00,New Town,275,13.6,53.8,0.0,0,2,2,8,0,High
2022-08-10 03:00:00,Salt Lake,268,15.7,52.7,0.2,0,3,2,8,0,High
2022-08-10 04:00:00,Park Street,274,14.4,56.4,0.0,0,4,2,8,0,High
2022-08-10 05:00:00,Park Street,293,14.4,54.5,0.0,0,5,2,8,0,High
2022-08-10 06:00:00,Howrah Bridge,272,14.8,48.3,0.0,0,6,2,8,0,High
2022-08-10 07:00:00,Park Street,309,15.3,55.3,0.0,0,7,2,8,0,High
2022-08-10 08:00:00,Park Street,257,13.1,53.9,0.0,0,8,2,8,0,High
2022-08-10 09:00:00,New Town,278,15.8,55.7,0.0,0,9,2,8,0,High
2022-08-10 10:00:00,Salt Lake,283,11.5,52.2,0.5,0,10,2,8,0,High
2022-08-10 11:00:00,Howrah Bridge,215,13.7,56.7,0.0,0,11,2,8,0,Medium
2022-08-10 12:00:00,New Town,222,15.4,52.4,0.0,0,12,2,8,0,High
2022-08-10 13:00:00,Park Street,239,15.7,56.3,0.0,0,13,2,8,0,High
2022-08-10 14:00:00,Park Street,227,14.6,50.4,0.5,0,14,2,8,0,High
2022-08-10 15:00:00,Howrah Bridge,190,12.9,50.7,0.0,0,15,2,8,0,Medium
2022-08-10 16:00:00,Salt Lake,171,15.5,55.7,0.0,0,16,2,8,0,Low
2022-08-10 17:00:00,Howrah Bridge,200,12.4,51.0,0.0,0,17,2,8,0,Medium
2022-08-10 18:00:00,New Town,203,17.2,63.7,0.0,0,18,2,8,0,Medium
2022-08-10 19:00:00,Howrah Bridge,158,13.5,55.5,0.0,0,19,2,8,0,Low
2022-08-10 20:00:00,Park Street,162,10.6,52.8,0.0,0,20,2,8,0,Low
2022-08-10 21:00:00,New Town,198,11.3,56.8,0.0,0,21,2,8,0,Medium
2022-08-10 22:00:00,Park Street,217,13.8,50.3,0.0,0,22,2,8,0,Medium
2022-08-10 23:00:00,Salt Lake,210,14.0,57.3,0.0,0,23,2,8,0,Medium
2022-08-11 00:00:00,Park Street,227,17.5,57.2,0.0,0,0,3,8,0,High
2022-08-11 01:00:00,Park Street,212,11.5,58.9,0.0,0,1,3,8,0,Medium
2022-08-11 02:00:00,Howrah Bridge,196,13.7,50.5,0.0,0,2,3,8,0,Medium
2022-08-11 03:00:00,Park Street,240,11.5,46.6,0.5,0,3,3,8,0,High
2022-08-11 04:00:00,New Town,258,12.6,49.6,0.0,0,4,3,8,0,High
2022-08-11 05:00:00,New Town,256,16.9,51.3,5.0,0,5,3,8,0,High
2022-08-11 06:00:00,Salt Lake,240,11.3,61.0,0.0,0,6,3,8,0,High
2022-08-11 07:00:00,New Town,225,14.8,63.7,0.0,0,7,3,8,0,High
2022-08-11 08:00:00,Howrah Bridge,246,14.4,54.4,0.2,0,8,3,8,0,High
